date,ticker,pct_change_prev_close,day_percent_change,max_day_percent_change,source,title,description,url,same_or_prev
2/19/19,BRS,31.8,37.00787402,44.09448819,bw,"IMPORTANT INVESTOR REMINDER: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Bristow Group Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against Bristow Group Inc. (“Bristow” or “the Company”) (NYSE: BRS) for violations of...",http://www.businesswire.com/news/home/20190219005735/en/IMPORTANT-INVESTOR-REMINDER-The-Schall-Law-Firm-Announces-the-Filing-of-a-Class-Action-Lawsuit-Against-Bristow-Group-Inc.-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm,same
2/22/19,DPLO,-56.4,-34.34004474,0,bw,"EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Diplomat Pharmacy, Inc. – DPLO","Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Diplomat Pharmacy, Inc. (NYSE: DPLO) resulting from allegation...",http://www.businesswire.com/news/home/20190222005458/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Diplomat-Pharmacy-Inc.-%E2%80%93-DPLO,same
2/22/19,DPLO,-56.4,-34.34004474,0,bw,"SHAREHOLDER ALERT: Investigation of Diplomat Pharmacy Announced by Holzer & Holzer, LLC","Holzer & Holzer, LLC is investigating whether certain statements made by Diplomat Pharmacy, Inc. (“Diplomat Pharmacy” or the “Company”)(NASDAQ: DPLO) complied with federal securities laws. On Febr...",http://www.businesswire.com/news/home/20190222005405/en/SHAREHOLDER-ALERT-Investigation-of-Diplomat-Pharmacy-Announced-by-Holzer-Holzer-LLC,same
2/27/19,AMR,-32.5,-31.42424242,1.03030303,bw,"Glancy Prongay & Murray LLP Announces Investigation on Behalf of Alta Mesa Resources, Inc. f/k/a Silver Run Acquisition Corporation Investors","Glancy Prongay & Murray LLP (“GPM”) announces an investigation on behalf of Alta Mesa Resources, Inc. (“Alta Mesa” or the “Company”) (NASDAQ: AMR) investors concerning the Company and its officers...",http://www.businesswire.com/news/home/20190227006086/en/Glancy-Prongay-Murray-LLP-Announces-Investigation-on-Behalf-of-Alta-Mesa-Resources-Inc.-fka-Silver-Run-Acquisition-Corporation%C2%A0Investors,same
2/27/19,AMR,-32.5,-31.42424242,1.03030303,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of Alta Mesa Resources, Inc. f/k/a Silver Run Acquisition Corporation Investors","Law Offices of Howard G. Smith announces an investigation on behalf of Alta Mesa Resources, Inc. (“Alta Mesa” or the “Company”) (NASDAQ: AMR) concerning the Company and its officers’ possible violatio...",http://www.businesswire.com/news/home/20190227006007/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-on-Behalf-of-Alta-Mesa-Resources-Inc.-fka-Silver-Run-Acquisition-Corporation%C2%A0Investors,same
3/8/19,AQB,118.3,118.3035714,143.3035714,gnw,"AquaBounty Technologies, Inc. - FDA Lifts Import Alert on AquAdvantage Salmon","MAYNARD, Mass., March 08, 2019 (GLOBE NEWSWIRE) -- AquaBounty Technologies, Inc. (NASDAQ: AQB) (“AquaBounty” or the “Company”), a biotechnology company focused on enhancing productivity in the...",https://www.globenewswire.com/news-release/2019/03/08/1750814/33410/en/AquaBounty-Technologies-Inc-FDA-Lifts-Import-Alert-on-AquAdvantage-Salmon.html,same
3/11/19,AGRX,26.3,26.31578947,27.19298246,gnw,Agile Therapeutics to Present at Upcoming Investor Conferences,"PRINCETON, N.J., March 11, 2019 (GLOBE NEWSWIRE) -- Agile Therapeutics, Inc. (Nasdaq: AGRX), a women's healthcare company, announced today that its Senior Vice President and Chief Financial Officer,...",https://www.globenewswire.com/news-release/2019/03/11/1751130/30925/en/Agile-Therapeutics-to-Present-at-Upcoming-Investor-Conferences.html,same
3/14/19,WAGE,30.5,20.63737624,24.5049505,gnw,WageWorks Announces Investor Conference Call to Review Financial Results and Outlook,"SAN MATEO, Calif., March 14, 2019 (GLOBE NEWSWIRE) -- WageWorks, Inc. (NYSE: WAGE), a leader in administering Consumer-Directed Benefits, announced today that it will be hosting an investor call to...",https://www.globenewswire.com/news-release/2019/03/14/1753169/35592/en/WageWorks-Announces-Investor-Conference-Call-to-Review-Financial-Results-and-Outlook.html,same
3/14/19,GNPX,36.1,35.22012579,42.13836478,bw,Genprex to Present at ARM Cell & Gene Therapy Investor Day in New York City,"Genprex, Inc. (NASDAQ: GNPX), a clinical-stage gene therapy company developing a new approach to treating cancer based upon a novel proprietary technology platform, today announced it will be presenti...",http://www.businesswire.com/news/home/20190314005055/en/Genprex-to-Present-at-ARM-Cell-Gene-Therapy-Investor-Day-in-New-York-City,same
3/26/19,LTRX,26.8,25.86872587,28.95752896,gnw,"Lantronix to Present at the Spring Investor Summit on April 2, 2019","IRVINE, Calif., March 25, 2019 (GLOBE NEWSWIRE) -- Lantronix, Inc. (the “Company”) (NASDAQ: LTRX), a global provider of secure data access and management solutions for the industrial Internet of...",https://www.globenewswire.com/news-release/2019/03/25/1760137/0/en/Lantronix-to-Present-at-the-Spring-Investor-Summit-on-April-2-2019.html,prev
