observation_date,exchange,ticker_symbol,pct_change_prev_close,cumulative_volume,day_percent_change,max_day_percent_change
1/9/18,XNAS,ARDM,-38.1,3075545,-32.11009174,0
1/12/18,XNAS,ADOM,-23.9,1633240,-25.51724138,0
1/16/18,XNAS,APVO,-28.5,1403803,-27.36720554,1.385681293
1/17/18,XNAS,CPAH,-26.8,508059,-25.71428571,0
1/17/18,XNAS,NEWA,-24.1,878476,-41.79611651,1.941747573
1/23/18,XNAS,OBLN,-33.3,5092973,-35.92592593,5.555555556
1/24/18,XNAS,BIOL,-22.9,183280,-23.25,0
1/29/18,XNAS,FWP,-27.8,525968,-29.76406534,1.667876588
1/29/18,XNAS,ANIX,-31.6,4046173,-26.85512368,0.706713781
1/31/18,XNAS,OPGN,-23,1164630,-24.95126706,8.187134503
1/31/18,XNYS,RRTS,-22,762139,-21.43864598,0
1/31/18,XNAS,VERI,-23.3,1256531,-23.81974249,0.30472103
1/31/18,XNAS,CELGZ,-26.8,,-33.33333333,0
2/2/18,XNAS,ACET,-27.4,3084945,-22.65625,0.5859375
2/6/18,XNYS,CLW,-22.5,557790,-20.99192618,0
2/7/18,XNAS,OHGI,-31.4,1951178,-27.54358974,5.123076923
2/8/18,XNAS,CLCT,-35.3,757425,-20.13953488,0
2/8/18,XNAS,CELGZ,-21.7,,-22.85714286,0
2/9/18,XNYS,CIVI,-23.3,1019120,-26.2987013,0
2/13/18,XNAS,AVGR,-21.9,459931,-23.42857143,5.685714286
2/13/18,XNYS,KDMN,-21.3,6476794,-28.78504673,0.934579439
2/20/18,XNYS,CRMD,-32.2,7783745,-34.49152542,0
2/27/18,XNAS,GIFI,-31.9,252171,-22.33009709,0.485436893
3/2/18,XNAS,ASCMA,-24,556258,-23.64457831,0.451807229
3/8/18,XNAS,RGLS,-32.4,5632582,-29.575,0
3/15/18,XNAS,SELB,-22.8,1299563,-22.62711864,0
3/15/18,XNAS,CELGZ,-33.9,,-29.98039216,0
3/20/18,XNAS,CELGZ,-42.7,,-43.96875,3.125
3/22/18,XNAS,CELGZ,-38.7,,-56.83467347,0
3/23/18,XNAS,GSM,-23.7,8586452,-25.35353535,0
3/26/18,XNAS,BNSO,-30,115758,-30,0
3/27/18,XNYS,IDT,-20.1,1060581,-24.11831627,4.664391354
3/27/18,XNAS,ANIX,-21.4,1106521,-22.09302326,1.162790698
3/28/18,XNAS,FLKS,-23.8,265171,-23.66071429,0
3/28/18,XNAS,OHGI,-20.4,1214671,-20.37383178,0
3/29/18,XNAS,FWP,-21.9,108501,-21.94244604,2.345323741
4/2/18,XNAS,CELGZ,-29.3,,-58.16326531,0
4/3/18,XNAS,AIPT,-27.7,1046791,-24.29906542,0
4/3/18,XNAS,ENT,-22.1,1687618,-22.14285714,0.714285714
4/4/18,XNAS,INNT,-23.6,606251,-22.16072615,1.81536418
4/9/18,XNAS,CIFS,-27.9,239581,-26.95109261,0.485605272
4/9/18,XNAS,MNLO,-76.8,3068136,-28.01762115,4.308370044
4/10/18,XNAS,VTVT,-78.1,8110712,-29.26732673,0
4/12/18,XNAS,NEWA,-38.4,1140728,-38.43283582,5.223880597
4/16/18,XNAS,CLDX,-64.6,29243210,-27.52380952,0.952380952
4/19/18,XNAS,SHOS,-33.8,970262,-25.86206897,0
4/20/18,XNAS,ABCD,-24.1,2041513,-24.28361499,1.088905217
4/20/18,XNAS,CHKE,-35.2,546778,-32.92857143,0
4/25/18,XNAS,ACAD,-21.9,18289428,-21.64948454,3.298969072
4/26/18,XNAS,CHKE,-21.5,246417,-21.57954546,1.022727273
4/27/18,XNYS,AQ,-24.6,2070346,-24.13043478,0
4/27/18,XNAS,CELGZ,-23.8,,-21.36477313,2.500893176
5/1/18,XNAS,MTCH,-22.1,21515366,-22.257518,0.211774672
5/2/18,XNYS,MOC,-26.5,123418,-23.8267148,0
5/3/18,XNAS,MCEP,-28.2,661102,-20.88888889,6.666666667
5/3/18,XNAS,CHEK,-27.9,,-26.64446295,1.258118235
5/4/18,XNAS,CLWT,-30.3,2254719,-43.12062479,9.928961183
5/8/18,XNAS,GOGO,-35.7,13784043,-35.37675607,0.06385696
5/9/18,XNAS,CUTR,-30.1,1627070,-21.08190091,1.011122346
5/10/18,XNAS,AMPH,-24.7,1181640,-20.91891892,0
5/10/18,XNYS,ANFI,-49.1,1913377,-49.23076923,0.923076923
5/11/18,XNAS,OBLN,-34,591949,-24.80211082,0
5/14/18,XNAS,LIFE,-32.6,755740,-29.57746479,1.058609723
5/15/18,XNYS,NETS,-43.7,1287957,-34.77272727,3.409090909
5/15/18,XNAS,SNES,-24.2,314843,-24.18604651,0
5/16/18,XNAS,LIFE,-37,4538584,-37.03703704,0
5/16/18,XNYS,LKM,-50.4,8418158,-44,2.4
5/16/18,XNYS,NETS,-25.4,4367201,-25.69444444,0
5/16/18,XNAS,PRPL,-31.3,310832,-25.76086957,0.217391304
5/17/18,XNAS,SNDX,-22.6,1611860,-22.29241877,1.444043321
5/18/18,XNAS,AGRX,-72.4,10537574,-32.35294118,0
5/18/18,XNAS,CARV,-24.4,1471659,-24.97745717,5.491433724
5/23/18,XNAS,FWP,-28.6,795803,-22.13333333,0
5/24/18,XNAS,DERM,-22.6,3353342,-22.4665392,2.676864245
5/25/18,XNAS,IAMXR,-20.9,,-33.35294118,0
5/29/18,XNAS,EDUC,-22.9,169580,-20.75848303,2.994011976
5/29/18,XNAS,NFEC,-23.4,1864738,-25.16129032,1.612903226
5/30/18,XNYS,GBR,-20.6,877387,-20.2247191,8.988764045
5/31/18,XNAS,CLSD,-32.2,4049973,-20.80321285,0
6/1/18,XNYS,AMBO,-29.3,,-21.44249513,0
6/4/18,XNAS,MRSN,-23,443756,-23.54916067,0
6/13/18,XNAS,FLKS,-75.1,2811409,-26.24113475,4.255319149
6/18/18,XNAS,NFEC,-24.5,979386,-22.40437159,0
6/19/18,XNAS,PTCT,-30.6,10788680,-30.29985322,6.542252044
6/20/18,XNAS,GEVO,-35.7,4006252,-33.17333333,0
6/20/18,XNAS,NVIV,-26.7,262183,-28.14498934,1.204690832
6/21/18,XNAS,GEVO,-35.9,8657246,-27,1.067272727
6/25/18,XNAS,PTE,-27.3,,-23.69848156,2.901301518
6/25/18,XNAS,ERYP,-29,,-28.65137101,0
6/26/18,XNYS,ATV,-21.9,,-21.01377953,0
6/27/18,XNAS,ABIL,-32.5,,-22.68827455,9.056244042
6/28/18,XNAS,ASNS,-78,,-20.63492064,46.625
6/28/18,XNYS,CVM,-33.9,,-33.93939394,3.03030303
6/29/18,XNAS,GEVO,-40.7,,-30.90909091,0
6/29/18,XNAS,CCRC,-33.1,,-33.88937665,2.721685689
6/29/18,XNAS,CLDC,-24.8,,-25.86206897,9.763546798
6/29/18,XNAS,ZKIN,-31.8,,-31.27371274,0.945257453
7/3/18,XNAS,SAEX,-25.2,,-48.19277108,11.14457831
7/3/18,XNAS,BBOX,-63,,-61.53846154,2.564102564
7/3/18,XNYS,GBR,-53.8,,-65.75,0
7/6/18,XNAS,RGLS,-52.1,,-22.2,2.222222222
7/6/18,XNAS,CLDC,-23.9,,-26.19047619,4.166666667
7/9/18,XNAS,IOTS,-24.7,,-23.80952381,0
7/9/18,XNYS,GBR,-22.3,,-20.24096386,1.421686747
7/10/18,XNAS,STAF,-34.7,,-25.20833333,6.25
7/11/18,XNYS,FPI,-39,,-36.07748184,0
7/11/18,XNYS,FPI PR B,-26.1,,-25.52318424,0.199015183
7/16/18,XNAS,INNT,-65.9,,-52.07591934,2.31316726
7/16/18,XNAS,PIXY,-27.9,,-22.19626168,4.205607477
7/17/18,XNAS,AMMA,-31.1,,-24.65384615,5.711538462
7/17/18,XNAS,CCRC,-20.8,,-20.78651685,1.264044944
7/18/18,XNAS,CTIC,-43.4,,-24.66666667,0
7/18/18,XNAS,CCRC,-22.1,,-23.63162467,0.651607298
7/25/18,XNAS,SSLJ,-21.2,136138,-20,0.909090909
7/25/18,XNAS,GLG,-20.4,,-22.10526316,0
7/26/18,XNAS,ACIU,-34.1,729022,-28.21192053,0.949006623
7/26/18,XNAS,SSLJ,-32.4,751301,-29.96470588,2.352941176
7/27/18,XNYS,AMID,-42.9,6160277,-24.57142857,7.428571429
7/27/18,XNYS,SXE,-51.6,4118190,-35,8.333333333
7/27/18,XNAS,GRVY,-31.9,114284,-30.09723261,0
7/27/18,XNAS,BOOM,-21.1,941778,-20.59701493,0.597014925
7/27/18,XNAS,GNPX,-54.6,1058638,-51.08024691,2.932098765
7/27/18,XNAS,CYHHZ,-30,,-30,0
7/30/18,XNYS,SDR,-22,1185148,-20.58823529,1.758823529
7/30/18,XNAS,NFEC,-23.3,428883,-23.10606061,0
7/30/18,XNYS,AWX,-40.9,,-64.28992339,19.03358869
7/31/18,XNAS,MYND,-22,716501,-20.76502732,0
7/31/18,XNAS,SSLJ,-32.1,2087898,-21.69312169,1.851851852
7/31/18,XNAS,GDS,-37.2,,-38.07092199,1.163120567
7/31/18,XNYS,AWX,-39.4,,-36.72413793,0
8/1/18,XNYS,BAS,-26.7,2291754,-26.29233512,0
8/2/18,XNAS,EPZM,-23.8,2838517,-21.42857143,1.19047619
8/6/18,XNAS,HAIR,-28.6,662840,-23.77358491,0
8/6/18,XNAS,RSLS,-27,1109066,-28.2173913,0
8/7/18,XNAS,GEMP,-50.5,3520150,-24.53222453,1.455301455
8/8/18,XNYS,CBB,-22.3,2371881,-28.15884477,0
8/8/18,XNYS,AMPE,-78.7,,-30.02298851,12.06896552
8/8/18,XNYS,CMT,-28.4,,-25.36176695,0
8/9/18,XNAS,UPL,-25.4,15693285,-21.73913044,0.621118012
8/10/18,XNAS,CLRO,-28.4,121386,-26.15384615,0
8/13/18,XNAS,BYFC,-23,681700,-26.60098522,1.477832512
8/13/18,XNAS,CELGZ,-30.2,,-30.20408163,6.081632653
8/14/18,XNAS,OPTN,-29,4132702,-30.47188755,0
8/14/18,XNAS,NFEC,-26.2,513794,-25.47169811,1.132075472
8/14/18,XNYS,TKAT,-23,,-21.89781022,0
8/15/18,XNAS,SIGM,-96.3,6254493,-23.33333333,0
8/15/18,XNAS,YOGA,-41.4,719985,-27.33333333,0
8/15/18,XNYS,RHE,-25.3,,-24.6031746,0.22675737
8/16/18,XNAS,HMNY,-40,187026688,-43.39622642,0
8/16/18,XNAS,ESES,-26.7,174102,-26.66666667,0
8/20/18,XNAS,NFEC,-21.1,485600,-21.68458781,1.254480287
8/21/18,XNAS,NEWA,-67.9,3223046,-67.71269177,3.521617852
8/21/18,XNAS,YVR,-89,748450,-88.9821616,-88.78279119
8/21/18,XNAS,ALGRR,-95.7,300500,-95.69779643,0.104931794
8/22/18,XNYS,AAAU,-79.7,101246,-79.79966611,-79.79966611
8/23/18,XNAS,HMNY,-32.7,216365054,-32.66666667,1
8/24/18,XNYS,SUPV,-33.2,12892314,-22.26463104,0.507633588
8/24/18,XNYS,AAAU,-79.3,101508,-79.5380117,-79.03091061
8/24/18,XNAS,ALGRR,-87.9,244564,-87.93207942,0
8/30/18,XNAS,CRON,-28.4,79987031,-24.56575682,0.496277916
8/31/18,XNAS,YVR,-97.9,4826651,-97.8687917,0.092661231
9/6/18,XNYS,TIS,-22.3,378841,-22.08588957,1.533742331
9/7/18,XNAS,RIOT,-24.3,1759566,-23.89380531,3.008849558
9/10/18,XNAS,JAGX,-25,358352,-25.84269663,0.988764045
9/10/18,XNAS,ACOR,-24.5,3664367,-25.17985612,0.179856115
9/10/18,XNAS,XBIT,-22.4,241560,-22.34636872,2.793296089
9/13/18,XNAS,DHXM,-40.7,1541394,-38.46153846,0
9/14/18,XNAS,AGRX,-25.4,5778463,-24.58333333,4.166666667
9/14/18,XNAS,RFIL,-21.4,539652,-20.67307692,0.865384615
9/14/18,XNAS,ALT,-30.1,271784,-25.34246575,23.28767123
9/17/18,XNAS,HMNY,-27.6,221366267,-26.19047619,0
9/17/18,XNAS,VTL,-28,16336919,-29.97222222,1.388888889
9/17/18,XNAS,MRSN,-22.5,921148,-28.12903226,2.774193548
9/17/18,XNAS,RDCM,-29,1801319,-27.94117647,0
9/17/18,XNAS,QTT,-41.1,16814520,-45.35423926,0.754936121
9/18/18,XNAS,SAEX,-26.2,138845,-27.95180723,0
9/19/18,XNYS,NAVB,-20,2777962,-26.63492064,9.142857143
9/20/18,XNAS,TKKSR,-21.2,1033100,-22.64150943,0
9/21/18,XNAS,DTEA,-25.4,14447503,-49.4949495,8.080808081
9/21/18,XNAS,LIVX,-26.6,354079,-26.72233821,0.626304802
9/21/18,XNAS,NBEV,-21.7,103997223,-31.05381166,11.9955157
9/24/18,XNAS,SPPI,-22.7,7629095,-22.44131455,0.610328638
9/24/18,XNAS,ASTC,-40.4,1172801,-22.01405152,4.405152225
9/25/18,XNAS,TGTX,-44.3,13069959,-21.96969697,1.515151515
9/25/18,XNYS,YUMA,-28.1,4620270,-45.09090909,6.363636364
9/25/18,XNAS,SAEX,-51.8,534996,-41.2139219,1.825127334
9/25/18,XNYS,PED,-23.2,814467,-28.33333333,1.333333333
9/25/18,XNAS,FPAY,-37.1,341865,-36.41304348,0
9/25/18,XNYS,GBR,-27.1,3133136,-21.33757962,14.01273885
9/26/18,XNAS,CYHHZ,-90,78618414,-60,0
9/26/18,XNAS,JAGX,-36.9,9006630,-23.74100719,0
9/27/18,XNAS,ALT,-27.6,606925,-21.39659803,0.779767234
9/27/18,XNAS,SKYS,-42.5,877357,-45.23809524,0
9/27/18,XNAS,CDTI,-20.4,698359,-20.35714286,0
10/1/18,XNAS,AVRO,-51.6,1043826,-28.2,7.428571429
10/1/18,XNAS,INSM,-22.2,7390242,-24.50839329,0
10/1/18,XNAS,OMER,-42.8,4441596,-43.11328443,1.329665852
10/2/18,XNAS,CYHHZ,-30,8995826,-30.98591549,12.67605634
10/3/18,XNYS,OGEN,-51,32582308,-26.16033755,17.72151899
10/4/18,XNAS,PTIE,-56.6,25526529,-42.72727273,0.909090909
10/4/18,XNAS,SAEX,-22.8,2305224,-33.94715773,0.880704564
10/4/18,XNAS,HMNY,-42.5,670292823,-44.59102902,39.84168865
10/5/18,XNAS,IPCI,-31.4,296043,-23.6453202,9.852216749
10/8/18,XNYS,LCI,-20.3,4456112,-21.50313152,2.087682672
10/9/18,XNAS,NVLN,-20.9,2319826,-20.37037037,0
10/9/18,XNYS,APHB,-24.2,2081945,-24.17582418,0.010989011
10/9/18,XNAS,ABUS,-34,3802004,-33.25917686,0
10/10/18,XNAS,NVLN,-20.2,3329531,-39.76608187,1.754385965
10/10/18,XNAS,IPCI,-21.8,1732669,-21.21212121,40.15151515
10/10/18,XNAS,ABUS,-23.8,3425021,-23.06397306,2.777777778
10/10/18,XNAS,OHGI,-35.9,13401960,-28.57142857,8.571428571
10/10/18,XNYS,SYN,-23.2,2106008,-21.08108108,7.021621622
10/11/18,XNAS,SHLD,-29.7,7967831,-29.75359343,4.722792608
10/11/18,XNAS,IPCI,-22.1,4248800,-29.56521739,29.56521739
10/11/18,XNAS,CIFS,-44.3,1863726,-43.33958724,0.065666041
10/11/18,XNYS,CGA,-33.2,958025,-35.73264782,0
10/12/18,XNYS,GCV RT,-31,305727,-21.56862745,26.2745098
10/15/18,XNAS,SNGX,-26.2,981789,-23.02158273,4.244604317
10/15/18,XNYS,GCV RT,-70.2,804001,-48.48484849,0
10/16/18,XNAS,HDSN,-31.6,1928562,-28.04273504,0
10/16/18,XNAS,FLKS,-27.4,34154371,-50.35971223,7.194244604
10/17/18,XNAS,RVLT,-38.3,2050812,-20.2020202,0
10/17/18,XNYS,ANFI,-33.3,1895799,-27.26732967,0.192964227
10/18/18,XNAS,CDTI,-23.3,1209344,-28.69166667,0
10/19/18,XNAS,CADC,-31.2,360628,-29.84693878,0.765306122
10/19/18,XNAS,CCCL,-24.5,2359920,-22.62569832,25.1396648
10/19/18,XNAS,YECO,-47.2,2879293,-30.02257336,6.094808126
10/19/18,XNAS,SREV,-46.2,14058716,-21.94444444,1.666666667
10/19/18,XNAS,IFMK,-21.9,484153,-20.96774194,0.806451613
10/19/18,XNYS,CRMD,-23.1,9410706,-21.15384615,1.423076923
10/19/18,XNYS,IGC,-24,9021326,-23.05825243,0.72815534
10/22/18,XNAS,LMFA,-26.6,186195,-24.09326425,11.65803109
10/22/18,XNAS,ANIX,-28.2,717372,-27.75919732,0
10/22/18,XNAS,YGYI,-21.7,572737,-21.02022867,4.221635884
10/23/18,XNAS,SELB,-33.4,1441294,-29.93680885,0
10/25/18,XNAS,NAUH,-30,1144621,-20.6185567,5.979381443
10/25/18,XNYS,PLAG,-22.9,726184,-23,0
10/26/18,XNAS,MOSY,-30.5,27346170,-24.34285714,0
10/26/18,XNAS,AMRH,-20.7,13135962,-23,6
10/26/18,XNAS,MOXC,-22.9,124698,-22.88888889,0
10/29/18,XNAS,RMBL,-26.3,535742,-26.27737226,0
10/29/18,XNYS,WFT,-22.2,51405282,-24.13793103,0
10/29/18,XNAS,AVGR,-24.4,1761591,-21.33333333,2.64
10/29/18,XNAS,AMRH,-21.6,5982504,-22.95918367,2.040816327
10/29/18,XNAS,RSLS,-27.9,9196612,-31.92982456,0
10/30/18,XNYS,AQUA,-34.6,9455139,-26.48736756,0
10/30/18,XNYS,SQNS,-22.7,1065676,-21.53846154,0
10/30/18,XNYS,DHCP,-32.1,145429,-30.00424217,0
10/31/18,XNYS,MAXR,-44.9,3363353,-29.80225989,0
10/31/18,XNYS,OMI,-44.4,10033807,-26.44320298,0.09310987
10/31/18,XNAS,SPAR,-40,2547415,-22.55466053,4.686996548
10/31/18,XNYS,RIV RT,-77.5,523665,-35.71428571,7.571428571
11/1/18,XNAS,YRCW,-25.8,4489314,-26.14457831,2.16626506
11/1/18,XNYS,CSV,-21.5,822470,-20.28753994,0
11/1/18,XNAS,INAP,-25.6,2309005,-22.57281553,0.72815534
11/2/18,XNAS,ADMS,-29.9,4205214,-26.87576876,3.32103321
11/2/18,XNAS,INPX,-32.1,868577,-31.09589041,27.26027397
11/2/18,XNYS,USX,-30,2917153,-21.11111111,0
11/2/18,XNAS,TRVN,-32.4,20901303,-32.39047619,42.85714286
11/5/18,XNYS,EMES,-25.5,1446245,-22.51655629,7.61589404
11/5/18,XNYS,WBT,-26.2,9769680,-20.24608501,2.125279642
11/6/18,XNAS,PXS,-20.7,2414758,-22.47191011,0.588014981
11/6/18,XNYS,AAC,-44.3,2927235,-21.3811421,4.648074369
11/6/18,XNYS,IVC,-43.4,8903766,-28.24207493,1.152737752
11/6/18,XNYS,VRTV,-20.1,291960,-20.03858875,0
11/7/18,XNYS,CNDT,-29.1,13779509,-22.52559727,1.820250284
11/7/18,XNAS,CYHHZ,-58.3,31811408,-59.45945946,0
11/8/18,XNAS,NNBR,-34.4,2961675,-25.96330275,6.926605505
11/8/18,XNAS,RSLS,-28.9,2837066,-38.60759494,12.34177215
11/8/18,XNAS,DXYN,-24.8,293833,-24.8,0
11/8/18,XNYS,HZN,-54.6,3589006,-48.28282828,2.323232323
11/9/18,XNAS,SPTN,-24,673703,-20.43165468,0
11/9/18,XNYS,SNMP,-41.4,651758,-21.32231405,5.438016529
11/9/18,XNYS,SUP,-25.2,1375784,-24.92276004,2.883625129
11/9/18,XNAS,NK,-26.1,1916277,-25.06811989,0.544959128
11/9/18,XNAS,APEN,-31.3,374349,-20.2020202,0
11/9/18,XNAS,MGI,-49.2,4485486,-50,0
11/9/18,XNYS,BPI,-21.5,1004566,-20.85020243,0.20242915
11/12/18,XNAS,CNCE,-21.6,447541,-23.18486882,0
11/12/18,XNAS,AUTL,-26.1,112301,-23.99914365,0.984799829
11/12/18,XNAS,NVFY,-28,416997,-23.77310924,2.941176471
11/12/18,XNAS,INFI,-45.4,4604011,-37.61904762,0
11/12/18,XNAS,HDSN,-40.3,1106019,-27.65531062,0
11/13/18,XNAS,NIHD,-20.9,7099004,-20.05141388,0
11/13/18,XNAS,PHIIK,-25.3,387734,-25.39184953,1.410658307
11/13/18,XNAS,AMRN,-22.4,35406586,-20.76249356,2.936630603
11/14/18,XNAS,RESN,-42.2,1905590,-33.2,0.4
11/14/18,XNAS,FVE,-34.2,1613577,-24.58181818,9.090909091
11/14/18,XNAS,MNGA,-26.8,63580595,-26.81395349,12.79069767
11/14/18,XNAS,PXS,-31,3572412,-23.79182156,5.204460967
11/14/18,XNYS,TIS,-24.5,391335,-21.15384615,2.628205128
11/15/18,XNAS,VLRX,-29.2,3852053,-26.57575758,0
11/15/18,XNYS,PCG,-30.7,107155728,-26.14038742,0.729014789
11/15/18,XNAS,RVLT,-39.3,1011221,-29.15833333,0
11/15/18,XNAS,IPWR,-24.5,442335,-22.1,12
11/15/18,XNAS,AKER,-29.5,1118268,-28.88888889,0
11/15/18,XNYS,RYB,-52.9,5899804,-31.22807018,0.789473684
11/15/18,XNYS,BGI,-29,433264,-26.82926829,6.091463415
11/16/18,XNAS,AKER,-23.1,1109884,-20.12987013,6.233766234
11/19/18,XNAS,FUV,-21.8,167427,-20.96219931,0.508591065
11/20/18,XNAS,CGIX,-33.9,656037,-33.88704319,9.080841639
11/21/18,XNAS,AQST,-22.5,771768,-23.15789474,0.977443609
11/21/18,XNAS,ANY,-36.5,5426295,-35.38461539,10.46153846
11/23/18,XNYS,BRS,-30.8,3893334,-27.99325464,0.84317032
11/23/18,XNAS,SMSH,-37.9,,-35.29411765,0
11/26/18,XNYS,CLD,-24,2826885,-24.03846154,1.923076923
11/27/18,XNYS,CMCM,-32.8,10649577,-33.08913309,0
11/27/18,XNAS,GSM,-62.3,33382443,-30.76923077,0.865384615
11/27/18,XNAS,IPCI,-39.7,12088187,-33.2810355,0.019611689
11/27/18,XNAS,MVIS,-20.3,2066155,-20.25862069,0.204741379
11/27/18,XNAS,SMSH,-40.1,,-40,0
11/28/18,XNAS,SMRT,-27.9,1249325,-23.25581395,0.970930233
11/28/18,XNAS,EVLV,-37,3103646,-22.2,2.352941176
11/29/18,XNAS,BPTH,-26.6,650104,-25.3220339,1.694915254
11/29/18,XNAS,SEII,-26.5,215321,-25,0
11/30/18,XNAS,TNXP,-25.5,1231776,-21.95488722,0
11/30/18,XNAS,TNTR,-45.4,,-32.66666667,13
12/3/18,XNAS,HX,-27.7,686005,-20.5,0
12/3/18,XNAS,SNNA,-37.6,589543,-28.29545455,7.386363636
12/3/18,XNAS,SEII,-48,1331183,-24.77083333,0
12/3/18,XNAS,BPTH,-22.1,813905,-20.55235903,6.156501726
12/3/18,XNAS,BRQS,-23.8,115800,-41.98931909,6.809078772
12/3/18,XNAS,SNSS,-43.6,1771269,-43.42222222,0
12/3/18,XNYS,TIK,-20.2,333915,-20.15503876,0
12/3/18,XNAS,ACUR,-26.8,,-26.31578947,0.686498856
12/4/18,XNYS,BNED,-30.7,2369501,-25.5,0
12/6/18,XNYS,SNMP,-30.4,422535,-24,8.8
12/6/18,XNYS,SN,-42.3,13593944,-28.15789474,5.263157895
12/6/18,XNAS,AWSM,-22.2,502147,-20.38461539,1.923076923
12/6/18,XNAS,TNXP,-25.4,786445,-20.05076142,0
12/6/18,XNAS,PTX,-23.5,11285646,-37.14285714,62.85714286
12/6/18,XNYS,LEU,-22.9,191980,-25,0
12/7/18,XNAS,ADIL,-20.7,226050,-20.66666667,1
12/7/18,XNAS,AKRX,-23.8,26549251,-23.51885099,2.872531418
12/7/18,XNAS,QDEL,-20.5,1159541,-20.15402261,1.245289202
12/7/18,XNYS,SN,-21.5,4769567,-26.99386503,4.067257441
12/7/18,XNAS,DMAC,-47,,-22.5,6.25
12/10/18,XNYS,JP,-24.3,748036,-26.2560778,1.782820097
12/10/18,XNAS,JRJC,-25.7,675124,-24.64788732,9.85915493
12/10/18,XNAS,PTX,-26.9,2487358,-30,1.265822785
12/10/18,XNAS,HEBT,-23,106070,-31.23655914,0
12/10/18,XNAS,CAPR,-22.5,804278,-22.89855073,1.449275362
12/10/18,XNYS,AGE,-25.2,,-23.56435644,0
12/10/18,XNAS,TNTR,-42,,-42.10526316,0
12/11/18,XNAS,DEST,-24.9,265735,-20.58047493,3.430079156
12/12/18,XNAS,WMGIZ,-40,216384,-73.07001795,0
12/12/18,XNAS,YRIV,-23.3,1570638,-23.34384858,1.735015773
12/12/18,XNAS,NTRP,-23,172356,-21.11801242,0
12/13/18,XNYS,XPO,-26.2,39689685,-23.28908809,3.327012584
12/14/18,XNAS,SGYP,-38.6,47440218,-27.27272727,8.181818182
12/14/18,XNAS,DOTA,-35,1680220,-33,0
12/14/18,XNAS,GTIM,-26.3,158275,-24.93297587,0
12/14/18,XNAS,IDRA,-39.7,1013300,-32.31292517,0.680272109
12/14/18,XNAS,YRCW,-28.4,6489962,-28.11791383,1.814058957
12/14/18,XNAS,TBLT,-31.6,,-26.66666667,9.523809524
12/17/18,XNAS,CREG,-21.4,312189,-21,2.5
12/17/18,XNAS,ACHN,-22.8,5822996,-23.32268371,1.916932907
12/17/18,XNAS,CGIX,-40,4418313,-37.88727137,0.709219858
12/17/18,XNAS,DOVA,-39.2,2221808,-38.41421736,0
12/17/18,XNAS,NFEC,-37.2,232363,-36.86390533,0
12/18/18,XNAS,CFRX,-21.2,1080174,-22,3
12/18/18,XNAS,RGLS,-24.1,204485,-24.08759124,0
12/18/18,XNAS,DOVA,-23.6,1614778,-24.06181016,4.415011038
12/18/18,XNAS,AXGN,-22.4,4944743,-23.24829321,0.431189364
12/18/18,XNAS,NXTD,-20.5,329155,-20.51282051,1.782051282
12/18/18,XNYS,DPW,-24.4,5370046,-29.44827586,2.068965517
12/18/18,XNAS,WMGIZ,-34.4,1270623,-41,0
12/19/18,XNYS,CLD,-20.9,2061452,-23.88059702,0
12/19/18,XNAS,SURF,-47.5,715172,-29.40108893,0
12/19/18,XNAS,HAIR,-20.1,731228,-21.82051282,0
12/19/18,XNAS,WMGIZ,-28.8,108816,-40,0
12/19/18,XNAS,TBLT,-26.4,,-35.59322034,9.604519774
12/19/18,XNAS,TNTR,-61.2,,-35.78947368,162.1052632
12/20/18,XNAS,EQ,-36.1,134091,-36.73673674,0.500500501
12/20/18,XNAS,AMSC,-21.1,791736,-21.16788321,1.135442011
12/20/18,XNAS,BPTH,-20.3,110940,-20.30567686,0
12/20/18,XNYS,WFT,-31.7,62912515,-28.91669036,2.957065681
12/20/18,XNYS,LKM,-26.3,932995,-29.50068713,10.07787449
12/20/18,XNAS,PLXP,-24.4,284563,-20.93023256,5.11627907
12/20/18,XNAS,CNTF,-35.4,451146,-40.22346369,0
12/20/18,XNAS,ABIO,-25.3,596032,-27.50533049,0.213219616
12/20/18,XNYS,PIR,-57.6,9494213,-49.94680851,4.255319149
12/20/18,XNYS,SXE,-23.2,299759,-20.48816568,11.61242604
12/20/18,XNAS,RBZ,-42.5,,-34.58980044,6.341463415
12/21/18,XNAS,ASNS,-21,466399,-21.26245847,1.531561462
12/21/18,XNAS,TRVN,-22.6,6070229,-21.71485543,5.682951147
12/21/18,XNAS,WIN,-20.1,2327419,-20.07874016,0.787401575
12/21/18,XNAS,WHLR,-26.9,224112,-24,0
12/21/18,XNAS,WHLRP,-51.8,270943,-47.83742331,0
12/21/18,XNAS,WHLRD,-42.9,491410,-28.90995261,0
12/21/18,XNAS,FBIO,-23.6,4297747,-24.61333333,0.026666667
12/21/18,XNAS,EDIT,-20.8,3595198,-20.39387309,0.218818381
12/21/18,XNAS,MRNS,-20.5,2205100,-21.82410424,0
12/21/18,XNAS,QUIK,-27.6,792893,-25.43275633,6.524633822
12/21/18,XNAS,NVFY,-40.3,653501,-27.43334911,13.582584
12/21/18,XNAS,TRPX,-22.9,308959,-20.45454546,2.272727273
12/21/18,XNAS,VBLT,-41.2,268003,-40.59405941,2.97029703
12/21/18,XNYS,BW,-21.6,3865765,-22.83950617,8.024691358
12/21/18,XNYS,HOV,-21.8,3885321,-21.28801431,1.37149672
